project_id,doc_name,doc_type,file_path,file_hash,extracted_text,extracted_data_json,consistency_score
SYN-PRJ-03194,Administrative_Sanction_Order_SYN-PRJ-03194.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03194.pdf,syn_hash_so_SYN-PRJ-0319,"SANCTION ORDER: Project SYN-PRJ-03194. Total administrative approval of INR 3,395,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3395000.0, ""sanction_date"": ""2022-08-26"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-03194,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03194.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03194.pdf,syn_hash_uc_SYN-PRJ-0319,"FORM GFR 19-A. Certified that out of Rs 3,395,000.00 sanctioned, Rs 1,642,000.00 has been properly utilized.","{""claimed_utilization"": 1642000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03195,Administrative_Sanction_Order_SYN-PRJ-03195.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03195.pdf,syn_hash_so_SYN-PRJ-0319,"SANCTION ORDER: Project SYN-PRJ-03195. Total administrative approval of INR 2,800,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2800000.0, ""sanction_date"": ""2021-08-18"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-03195,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03195.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03195.pdf,syn_hash_uc_SYN-PRJ-0319,"FORM GFR 19-A. Certified that out of Rs 2,800,000.00 sanctioned, Rs 2,387,000.00 has been properly utilized.","{""claimed_utilization"": 2387000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03196,Administrative_Sanction_Order_SYN-PRJ-03196.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03196.pdf,syn_hash_so_SYN-PRJ-0319,"SANCTION ORDER: Project SYN-PRJ-03196. Total administrative approval of INR 2,630,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2630000.0, ""sanction_date"": ""2023-08-18"", ""agency"": ""Panchayati Raj Engineering Division""}",100.0
SYN-PRJ-03196,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03196.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03196.pdf,syn_hash_uc_SYN-PRJ-0319,"FORM GFR 19-A. Certified that out of Rs 2,630,000.00 sanctioned, Rs 2,273,000.00 has been properly utilized.","{""claimed_utilization"": 2273000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03197,Administrative_Sanction_Order_SYN-PRJ-03197.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03197.pdf,syn_hash_so_SYN-PRJ-0319,"SANCTION ORDER: Project SYN-PRJ-03197. Total administrative approval of INR 2,455,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2455000.0, ""sanction_date"": ""2024-06-05"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-03197,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03197.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03197.pdf,syn_hash_uc_SYN-PRJ-0319,"FORM GFR 19-A. Certified that out of Rs 2,455,000.00 sanctioned, Rs 1,193,000.00 has been properly utilized.","{""claimed_utilization"": 1193000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03198,Administrative_Sanction_Order_SYN-PRJ-03198.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03198.pdf,syn_hash_so_SYN-PRJ-0319,"SANCTION ORDER: Project SYN-PRJ-03198. Total administrative approval of INR 3,770,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3770000.0, ""sanction_date"": ""2021-03-17"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-03198,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03198.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03198.pdf,syn_hash_uc_SYN-PRJ-0319,"FORM GFR 19-A. Certified that out of Rs 3,770,000.00 sanctioned, Rs 3,480,000.00 has been properly utilized.","{""claimed_utilization"": 3480000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03199,Administrative_Sanction_Order_SYN-PRJ-03199.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03199.pdf,syn_hash_so_SYN-PRJ-0319,"SANCTION ORDER: Project SYN-PRJ-03199. Total administrative approval of INR 1,380,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1380000.0, ""sanction_date"": ""2022-09-12"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-03199,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03199.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03199.pdf,syn_hash_uc_SYN-PRJ-0319,"FORM GFR 19-A. Certified that out of Rs 1,380,000.00 sanctioned, Rs 425,000.00 has been properly utilized.","{""claimed_utilization"": 425000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03200,Administrative_Sanction_Order_SYN-PRJ-03200.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03200.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03200. Total administrative approval of INR 1,950,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1950000.0, ""sanction_date"": ""2022-02-19"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-03200,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03200.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03200.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 1,950,000.00 sanctioned, Rs 1,789,000.00 has been properly utilized.","{""claimed_utilization"": 1789000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03201,Administrative_Sanction_Order_SYN-PRJ-03201.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03201.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03201. Total administrative approval of INR 195,000.00 sanctioned under MPLADS.","{""sanction_amount"": 195000.0, ""sanction_date"": ""2024-06-17"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-03201,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03201.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03201.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 195,000.00 sanctioned, Rs 167,000.00 has been properly utilized.","{""claimed_utilization"": 167000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03202,Administrative_Sanction_Order_SYN-PRJ-03202.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03202.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03202. Total administrative approval of INR 1,695,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1695000.0, ""sanction_date"": ""2021-11-19"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-03202,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03202.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03202.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 1,695,000.00 sanctioned, Rs 1,566,000.00 has been properly utilized.","{""claimed_utilization"": 1566000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03203,Administrative_Sanction_Order_SYN-PRJ-03203.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03203.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03203. Total administrative approval of INR 3,475,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3475000.0, ""sanction_date"": ""2022-03-05"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-03203,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03203.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03203.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 3,475,000.00 sanctioned, Rs 895,000.00 has been properly utilized.","{""claimed_utilization"": 895000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03204,Administrative_Sanction_Order_SYN-PRJ-03204.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03204.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03204. Total administrative approval of INR 1,695,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1695000.0, ""sanction_date"": ""2023-02-11"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-03204,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03204.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03204.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 1,695,000.00 sanctioned, Rs 669,000.00 has been properly utilized.","{""claimed_utilization"": 669000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03205,Administrative_Sanction_Order_SYN-PRJ-03205.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03205.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03205. Total administrative approval of INR 2,265,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2265000.0, ""sanction_date"": ""2022-02-03"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-03205,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03205.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03205.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 2,265,000.00 sanctioned, Rs 1,629,000.00 has been properly utilized.","{""claimed_utilization"": 1629000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03206,Administrative_Sanction_Order_SYN-PRJ-03206.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03206.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03206. Total administrative approval of INR 1,655,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1655000.0, ""sanction_date"": ""2021-10-21"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-03206,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03206.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03206.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 1,655,000.00 sanctioned, Rs 1,476,000.00 has been properly utilized.","{""claimed_utilization"": 1476000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03207,Administrative_Sanction_Order_SYN-PRJ-03207.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03207.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03207. Total administrative approval of INR 1,815,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1815000.0, ""sanction_date"": ""2022-11-23"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-03207,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03207.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03207.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 1,815,000.00 sanctioned, Rs 1,728,000.00 has been properly utilized.","{""claimed_utilization"": 1728000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03208,Administrative_Sanction_Order_SYN-PRJ-03208.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03208.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03208. Total administrative approval of INR 2,155,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2155000.0, ""sanction_date"": ""2024-04-17"", ""agency"": ""Water Supply & Sanitation Board""}",100.0
SYN-PRJ-03208,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03208.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03208.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 2,155,000.00 sanctioned, Rs 755,000.00 has been properly utilized.","{""claimed_utilization"": 755000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03209,Administrative_Sanction_Order_SYN-PRJ-03209.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03209.pdf,syn_hash_so_SYN-PRJ-0320,"SANCTION ORDER: Project SYN-PRJ-03209. Total administrative approval of INR 1,090,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1090000.0, ""sanction_date"": ""2021-02-06"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-03209,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03209.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03209.pdf,syn_hash_uc_SYN-PRJ-0320,"FORM GFR 19-A. Certified that out of Rs 1,090,000.00 sanctioned, Rs 982,000.00 has been properly utilized.","{""claimed_utilization"": 982000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03210,Administrative_Sanction_Order_SYN-PRJ-03210.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03210.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03210. Total administrative approval of INR 3,690,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3690000.0, ""sanction_date"": ""2022-03-11"", ""agency"": ""Panchayati Raj Engineering Division""}",100.0
SYN-PRJ-03210,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03210.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03210.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 3,690,000.00 sanctioned, Rs 3,324,000.00 has been properly utilized.","{""claimed_utilization"": 3324000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03211,Administrative_Sanction_Order_SYN-PRJ-03211.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03211.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03211. Total administrative approval of INR 2,640,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2640000.0, ""sanction_date"": ""2022-04-24"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-03211,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03211.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03211.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 2,640,000.00 sanctioned, Rs 2,415,000.00 has been properly utilized.","{""claimed_utilization"": 2415000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03212,Administrative_Sanction_Order_SYN-PRJ-03212.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03212.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03212. Total administrative approval of INR 340,000.00 sanctioned under MPLADS.","{""sanction_amount"": 340000.0, ""sanction_date"": ""2022-11-18"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-03212,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03212.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03212.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 340,000.00 sanctioned, Rs 291,000.00 has been properly utilized.","{""claimed_utilization"": 291000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03213,Administrative_Sanction_Order_SYN-PRJ-03213.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03213.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03213. Total administrative approval of INR 3,160,000.00 sanctioned under MPLADS.","{""sanction_amount"": 3160000.0, ""sanction_date"": ""2023-06-27"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-03213,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03213.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03213.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 3,160,000.00 sanctioned, Rs 2,803,000.00 has been properly utilized.","{""claimed_utilization"": 2803000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03214,Administrative_Sanction_Order_SYN-PRJ-03214.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03214.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03214. Total administrative approval of INR 1,930,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1930000.0, ""sanction_date"": ""2024-08-04"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-03214,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03214.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03214.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 1,930,000.00 sanctioned, Rs 1,817,000.00 has been properly utilized.","{""claimed_utilization"": 1817000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03215,Administrative_Sanction_Order_SYN-PRJ-03215.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03215.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03215. Total administrative approval of INR 1,000,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1000000.0, ""sanction_date"": ""2023-09-16"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-03215,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03215.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03215.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 1,000,000.00 sanctioned, Rs 856,000.00 has been properly utilized.","{""claimed_utilization"": 856000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03216,Administrative_Sanction_Order_SYN-PRJ-03216.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03216.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03216. Total administrative approval of INR 1,420,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1420000.0, ""sanction_date"": ""2021-05-23"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-03216,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03216.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03216.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 1,420,000.00 sanctioned, Rs 251,000.00 has been properly utilized.","{""claimed_utilization"": 251000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03217,Administrative_Sanction_Order_SYN-PRJ-03217.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03217.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03217. Total administrative approval of INR 1,535,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1535000.0, ""sanction_date"": ""2024-08-03"", ""agency"": ""Rural Engineering Services (RES)""}",100.0
SYN-PRJ-03217,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03217.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03217.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 1,535,000.00 sanctioned, Rs 513,000.00 has been properly utilized.","{""claimed_utilization"": 513000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03218,Administrative_Sanction_Order_SYN-PRJ-03218.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03218.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03218. Total administrative approval of INR 2,485,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2485000.0, ""sanction_date"": ""2022-05-22"", ""agency"": ""Zila Parishad Engineering Wing""}",100.0
SYN-PRJ-03218,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03218.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03218.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 2,485,000.00 sanctioned, Rs 2,311,000.00 has been properly utilized.","{""claimed_utilization"": 2311000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03219,Administrative_Sanction_Order_SYN-PRJ-03219.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03219.pdf,syn_hash_so_SYN-PRJ-0321,"SANCTION ORDER: Project SYN-PRJ-03219. Total administrative approval of INR 2,050,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2050000.0, ""sanction_date"": ""2022-02-04"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-03219,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03219.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03219.pdf,syn_hash_uc_SYN-PRJ-0321,"FORM GFR 19-A. Certified that out of Rs 2,050,000.00 sanctioned, Rs 1,973,000.00 has been properly utilized.","{""claimed_utilization"": 1973000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03220,Administrative_Sanction_Order_SYN-PRJ-03220.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03220.pdf,syn_hash_so_SYN-PRJ-0322,"SANCTION ORDER: Project SYN-PRJ-03220. Total administrative approval of INR 4,180,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4180000.0, ""sanction_date"": ""2023-03-07"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-03220,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03220.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03220.pdf,syn_hash_uc_SYN-PRJ-0322,"FORM GFR 19-A. Certified that out of Rs 4,180,000.00 sanctioned, Rs 1,586,000.00 has been properly utilized.","{""claimed_utilization"": 1586000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03221,Administrative_Sanction_Order_SYN-PRJ-03221.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03221.pdf,syn_hash_so_SYN-PRJ-0322,"SANCTION ORDER: Project SYN-PRJ-03221. Total administrative approval of INR 4,420,000.00 sanctioned under MPLADS.","{""sanction_amount"": 4420000.0, ""sanction_date"": ""2023-05-20"", ""agency"": ""Municipal Engineering Corporation""}",100.0
SYN-PRJ-03221,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03221.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03221.pdf,syn_hash_uc_SYN-PRJ-0322,"FORM GFR 19-A. Certified that out of Rs 4,420,000.00 sanctioned, Rs 3,822,000.00 has been properly utilized.","{""claimed_utilization"": 3822000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03222,Administrative_Sanction_Order_SYN-PRJ-03222.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03222.pdf,syn_hash_so_SYN-PRJ-0322,"SANCTION ORDER: Project SYN-PRJ-03222. Total administrative approval of INR 2,340,000.00 sanctioned under MPLADS.","{""sanction_amount"": 2340000.0, ""sanction_date"": ""2023-09-11"", ""agency"": ""State Bridge Construction Corporation""}",100.0
SYN-PRJ-03222,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03222.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03222.pdf,syn_hash_uc_SYN-PRJ-0322,"FORM GFR 19-A. Certified that out of Rs 2,340,000.00 sanctioned, Rs 1,175,000.00 has been properly utilized.","{""claimed_utilization"": 1175000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03223,Administrative_Sanction_Order_SYN-PRJ-03223.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03223.pdf,syn_hash_so_SYN-PRJ-0322,"SANCTION ORDER: Project SYN-PRJ-03223. Total administrative approval of INR 1,805,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1805000.0, ""sanction_date"": ""2024-10-13"", ""agency"": ""Irrigation & Flood Control Department""}",100.0
SYN-PRJ-03223,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03223.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03223.pdf,syn_hash_uc_SYN-PRJ-0322,"FORM GFR 19-A. Certified that out of Rs 1,805,000.00 sanctioned, Rs 1,778,000.00 has been properly utilized.","{""claimed_utilization"": 1778000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03224,Administrative_Sanction_Order_SYN-PRJ-03224.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03224.pdf,syn_hash_so_SYN-PRJ-0322,"SANCTION ORDER: Project SYN-PRJ-03224. Total administrative approval of INR 1,085,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1085000.0, ""sanction_date"": ""2024-10-20"", ""agency"": ""Public Works Department (PWD)""}",100.0
SYN-PRJ-03224,Form_GFR19A_Utilization_Certificate_SYN-PRJ-03224.pdf,UTILIZATION_CERTIFICATE,/synthetic_docs/uc_SYN-PRJ-03224.pdf,syn_hash_uc_SYN-PRJ-0322,"FORM GFR 19-A. Certified that out of Rs 1,085,000.00 sanctioned, Rs 423,000.00 has been properly utilized.","{""claimed_utilization"": 423000.0, ""uc_certified"": true, ""consistency_gap"": 0.0}",98.0
SYN-PRJ-03225,Administrative_Sanction_Order_SYN-PRJ-03225.pdf,SANCTION_ORDER,/synthetic_docs/sanction_SYN-PRJ-03225.pdf,syn_hash_so_SYN-PRJ-0322,"SANCTION ORDER: Project SYN-PRJ-03225. Total administrative approval of INR 1,765,000.00 sanctioned under MPLADS.","{""sanction_amount"": 1765000.0, ""sanction_date"": ""2024-02-05"", ""agency"": ""State Bridge Construction Corporation""}",100.0
